"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sobic.004G259300",80.1687042518505,-0.356477394256078,0.302528982381365,-1.17832477222531,0.238667155617126,0.68779991118975
"Sobic.007G002200",203.677405742941,-0.269025804302314,0.228332580737665,-1.17821908478055,0.238709276025502,0.68779991118975
"Sobic.009G232900",148.370698505427,0.309616428821189,0.262707412484896,1.17855992677401,0.238573456532995,0.68779991118975
"Sobic.003G155400",804.8027047338,0.275621209939377,0.234040358227073,1.17766530536567,0.238930063632306,0.687885434148758
"Sobic.003G442601",19.9118866061673,0.552651025843391,0.469253502096878,1.17772381745442,0.238906728506151,0.687885434148758
"Sobic.005G204200",25.6557904676839,-0.577362759894175,0.490196954401616,-1.17781792544787,0.238869200798757,0.687885434148758
"Sobic.006G182100",72.3525823909089,-0.353657366991062,0.300248592032451,-1.17788184982675,0.238843711867914,0.687885434148758
"Sobic.008G097600",22.1640354694235,-0.495948284103091,0.421269168219863,-1.17727173388643,0.239087065121995,0.688199832792181
"Sobic.001G448200",60.4865109738572,-0.345914946098316,0.294026316217804,-1.17647614182288,0.239404660792132,0.688425865006014
"Sobic.004G238200",100.181885127766,-0.311968791730268,0.265153810921359,-1.17655782749731,0.239372038652658,0.688425865006014
"Sobic.007G098800",78.0667969386343,-0.38676883492185,0.328691910073608,-1.17669106865221,0.239318833950291,0.688425865006014
"Sobic.009G177200",22.9207498446284,-0.608219166025042,0.51691625841103,-1.17662997850884,0.239343226901043,0.688425865006014
"Sobic.010G138500",57.1956661147908,0.362491694216633,0.308048970841605,1.17673398884044,0.239301697209155,0.688425865006014
"Sobic.007G075600",7.3011158283778,1.08052969276658,0.918625307318976,1.17624638049667,0.239496435504734,0.688552252076111
"Sobic.003G424300",65.0901723678706,0.360984321215201,0.306996230583559,1.17585913198028,0.239651172249974,0.688785158850641
"Sobic.004G154600",16.8954484606356,-0.751917234711233,0.639556970051746,-1.17568452838595,0.239720963397733,0.688785158850641
"Sobic.007G184700",76.4711604427343,0.385440236356611,0.327814845544587,1.17578639770354,0.239680243270381,0.688785158850641
"Sobic.001G146000",1866.86413893083,0.403951227507917,0.3436724056303,1.175396164749,0.239836257169417,0.68897893669698
"Sobic.003G024300",9.07556874067241,-0.808332918051019,0.687798617667888,-1.17524649990113,0.239896111690973,0.689013408363582
"Sobic.001G211900",102.419293428966,-0.300169843223528,0.255476977648892,-1.17493891616355,0.240019154776163,0.689215716154548
"Sobic.003G231600",11.4273156250397,-0.829063315436355,0.705687227818544,-1.17483111887854,0.240062287575709,0.689215716154548
"Sobic.001G278800",51.520157032031,0.475520919017655,0.404933562456331,1.17431836505016,0.240267529951685,0.689429947165491
"Sobic.001G491900",37.9772566525704,0.513127037599683,0.437047815950053,1.17407528163537,0.240364873281652,0.689429947165491
"Sobic.003G428100",436.999410368734,0.248556994445768,0.211646220856256,1.17439845341996,0.240235464458977,0.689429947165491
"Sobic.006G216800",126.064386872292,-0.322040798673311,0.274254159679696,-1.17424216664362,0.240298040794634,0.689429947165491
"Sobic.010G246500",14.2330182717551,-0.740802331857088,0.630982003916586,-1.17404668795438,0.240376325515403,0.689429947165491
"Sobic.001G337400",12.1398778785621,0.743299766348181,0.633204006874271,1.17387091407931,0.240446734253972,0.689494538894383
"Sobic.001G088200",236.307987821321,0.294717675820296,0.251120577391159,1.17361021897154,0.240551186160901,0.689502355176495
"Sobic.001G519000",156.678070875194,0.306034571520469,0.261025692940815,1.17243083649187,0.241024125128719,0.689502355176495
"Sobic.002G294200",755.979907604083,0.348352535204439,0.296989408412239,1.17294598843372,0.240817465840821,0.689502355176495
"Sobic.002G378900",121.877612895484,-0.308248308977458,0.262874392724884,-1.17260683242,0.240953508242432,0.689502355176495
"Sobic.003G128200",53.2590227175276,0.381082404466769,0.325015963355433,1.17250365345908,0.240994906165571,0.689502355176495
"Sobic.003G248500",22.4624117590073,-0.630365573946327,0.537227376720486,-1.17336830039155,0.240648143526328,0.689502355176495
"Sobic.004G165900",6.77044152777699,0.996709737509032,0.850117223371066,1.1724380004403,0.241021250370133,0.689502355176495
"Sobic.006G101600",253.966867880677,-0.32851969420733,0.28007947783219,-1.17295168053749,0.240815183083476,0.689502355176495
"Sobic.006G254200",138.513725911766,0.268246050025663,0.228616555283157,1.17334481614169,0.240657557129777,0.689502355176495
"Sobic.007G008300",53.655320845108,-0.591046559996654,0.503791268936321,-1.17319730698104,0.240716691743626,0.689502355176495
"Sobic.007G162600",55.6049775584998,-0.363701397016141,0.309876223657934,-1.17369894573655,0.240515632693067,0.689502355176495
"Sobic.007G221300",18.8811507466717,-0.555854169238712,0.473947633429216,-1.17281769130667,0.240868922074835,0.689502355176495
"Sobic.002G165140",115.567625659393,0.326804991226425,0.278840804683492,1.17201279632433,0.241191918649266,0.689845300896331
"Sobic.003G305200",140.352400336161,0.296774338322219,0.253288349809027,1.17168570345213,0.241323264964171,0.690083886584734
"Sobic.002G266800",37.0254750247259,0.457698024791357,0.390844707296353,1.17104828656235,0.241579368611449,0.690230249861908
"Sobic.003G197800",169.545713055324,-0.265470173806032,0.226697220758856,-1.1710340908344,0.241585074398805,0.690230249861908
"Sobic.003G284000",599.282027422529,-0.217089058743706,0.185358566773237,-1.17118438345117,0.241524671059054,0.690230249861908
"Sobic.006G105900",1649.77780678072,-0.366954700720465,0.313378891315413,-1.17096176829322,0.241614144971803,0.690230249861908
"Sobic.007G178500",31.8750956802593,-0.437836344780391,0.373772910356454,-1.17139667602674,0.241439367746131,0.690230249861908
"Sobic.006G140900",6.89242047553753,1.00920469384203,0.862191436611367,1.1705111544699,0.241795327945419,0.690610817646923
"Sobic.010G067100",184.407586097467,-0.339149539796443,0.289880259854535,-1.16996424650175,0.242015357319074,0.691102164752088
